phenotype	chrom	start	end	filtered_due_to_computation_burden
glycated_haemoglobin	6	109380331	110287533	false
glycated_haemoglobin	6	110586025	110962288	false
glycated_haemoglobin	6	121693328	122018258	false
glycated_haemoglobin	6	126500617	127205700	false
glycated_haemoglobin	6	127273251	127562399	false
glycated_haemoglobin	6	132003564	132272405	false
glycated_haemoglobin	6	134885536	135615468	false
glycated_haemoglobin	6	139698280	139969673	false
glycated_haemoglobin	6	153242613	153577133	false
glycated_haemoglobin	6	160585113	161091347	false
glycated_haemoglobin	7	6269480	6586310	false
glycated_haemoglobin	7	14706563	15191939	false
glycated_haemoglobin	7	17159577	17412998	false
glycated_haemoglobin	7	18057771	18440377	false
glycated_haemoglobin	7	23387896	23637896	false
glycated_haemoglobin	7	27802641	28385312	false
glycated_haemoglobin	7	30586247	30836247	false
glycated_haemoglobin	7	43552125	44881763	false
glycated_haemoglobin	7	44895755	45251100	false
glycated_haemoglobin	7	50448140	50855961	false
glycated_haemoglobin	7	64947811	66582335	false
glycated_haemoglobin	7	69286544	69948612	false
glycated_haemoglobin	7	72845268	73183017	false
glycated_haemoglobin	7	74163916	74613028	false
glycated_haemoglobin	7	76922102	77184020	false
glycated_haemoglobin	7	80097614	80454100	false
glycated_haemoglobin	7	89603269	90156619	false
glycated_haemoglobin	7	98678033	100580806	false
glycated_haemoglobin	7	122968318	123613758	false
glycated_haemoglobin	7	130297934	130592575	false
glycated_haemoglobin	7	142447463	142776354	false
glycated_haemoglobin	7	156795930	157200760	false
glycated_haemoglobin	8	8015901	11592557	false
glycated_haemoglobin	8	11672030	11922030	false
glycated_haemoglobin	8	23247787	23560146	false
glycated_haemoglobin	8	40897582	42734080	false
glycated_haemoglobin	8	42787604	43186183	false
glycated_haemoglobin	8	43313273	43900000	false
glycated_haemoglobin	8	46757909	47131746	false
glycated_haemoglobin	8	47241610	47491610	false
glycated_haemoglobin	8	47573094	47823094	false
glycated_haemoglobin	8	47928828	48178828	false
glycated_haemoglobin	8	59280459	59531490	false
glycated_haemoglobin	8	74547615	74797615	false
glycated_haemoglobin	8	95551369	96098816	false
glycated_haemoglobin	8	102952790	103255360	false
glycated_haemoglobin	8	116356788	117251310	false
glycated_haemoglobin	8	117935748	118361975	false
glycated_haemoglobin	8	126322308	126652766	false
glycated_haemoglobin	8	130886097	131158153	false
glycated_haemoglobin	8	145376485	145764600	false
glycated_haemoglobin	9	4157536	4421430	false
glycated_haemoglobin	9	4637052	5000652	false
glycated_haemoglobin	9	21822401	22287061	false
glycated_haemoglobin	9	79606868	80193532	false
glycated_haemoglobin	9	86424939	86765377	false
glycated_haemoglobin	9	91087187	92056156	false
glycated_haemoglobin	9	96780904	97448575	false
glycated_haemoglobin	9	100545688	100795688	false
glycated_haemoglobin	9	110372951	110710956	false
glycated_haemoglobin	9	110781191	111038154	false
glycated_haemoglobin	9	123870741	124253545	false
glycated_haemoglobin	9	125480840	126127579	false
glycated_haemoglobin	9	131715856	132076087	false
glycated_haemoglobin	9	135598328	136493406	false
glycated_haemoglobin	9	139110415	139512846	false
glycated_haemoglobin	9	139975224	140247634	false
glycated_haemoglobin	10	12036411	12465293	false
glycated_haemoglobin	10	17054195	17445062	false
glycated_haemoglobin	10	26365556	26750316	false
glycated_haemoglobin	10	50048738	50550252	false
glycated_haemoglobin	10	64753078	65483463	false
glycated_haemoglobin	10	68467823	69714983	false
glycated_haemoglobin	10	69739547	72003616	false
glycated_haemoglobin	10	79401788	79826977	false
glycated_haemoglobin	10	80810083	81114082	false
glycated_haemoglobin	10	89476589	89903306	false
glycated_haemoglobin	10	94075769	94970546	false
glycated_haemoglobin	10	95989835	96812981	false
glycated_haemoglobin	10	101950479	102200479	false
glycated_haemoglobin	10	104325052	104575052	false
glycated_haemoglobin	10	112921379	113171778	false
glycated_haemoglobin	10	114435902	114992427	false
glycated_haemoglobin	10	120242611	120685979	false
glycated_haemoglobin	10	121369421	121879474	false
glycated_haemoglobin	10	124476514	124845236	false
glycated_haemoglobin	11	0	422670	false
glycated_haemoglobin	11	2003228	2317330	false
glycated_haemoglobin	11	2566471	3017237	false
glycated_haemoglobin	11	5091780	5406018	false
glycated_haemoglobin	11	8122020	8380408	false
glycated_haemoglobin	11	9255785	10643615	false
glycated_haemoglobin	11	14174149	15228981	false
glycated_haemoglobin	11	16109573	16507321	false
glycated_haemoglobin	11	17243013	17547619	false
glycated_haemoglobin	11	34645370	35090408	false
glycated_haemoglobin	11	45058379	45376860	false
glycated_haemoglobin	11	46141790	46391790	false
glycated_haemoglobin	11	46434730	50907777	false
glycated_haemoglobin	11	50970992	51708665	false
glycated_haemoglobin	11	54668945	56266054	false
glycated_haemoglobin	11	61417006	61803754	false
glycated_haemoglobin	11	63733227	64237050	false
glycated_haemoglobin	11	65082930	65687257	false
glycated_haemoglobin	11	68832933	69082933	false
glycated_haemoglobin	11	69302546	69588679	false
glycated_haemoglobin	11	69858047	70129728	false
glycated_haemoglobin	11	72222988	73077496	false
glycated_haemoglobin	11	75758803	76059916	false
glycated_haemoglobin	11	77784014	78412352	false
glycated_haemoglobin	11	86031848	86281848	false
glycated_haemoglobin	11	92527887	93380715	false
glycated_haemoglobin	11	100137674	100993220	false
glycated_haemoglobin	11	118841521	119278359	false
glycated_haemoglobin	11	122375846	122678588	false
glycated_haemoglobin	11	128193312	128453913	false
glycated_haemoglobin	12	4007673	4881887	false
glycated_haemoglobin	12	6320329	6627260	false
glycated_haemoglobin	12	6948805	7313562	false
glycated_haemoglobin	12	12746099	12996099	false
glycated_haemoglobin	12	20451112	20711395	false
glycated_haemoglobin	12	27780969	28092837	false
glycated_haemoglobin	12	32339772	32716832	false
glycated_haemoglobin	12	33048040	33300434	false
glycated_haemoglobin	12	48067244	49960245	false
glycated_haemoglobin	12	49991551	50241551	false
glycated_haemoglobin	12	50382179	51585742	false
glycated_haemoglobin	12	54292525	55037078	false
glycated_haemoglobin	12	57520789	57969049	false
glycated_haemoglobin	12	66040471	66504504	false
glycated_haemoglobin	12	69513876	69763876	false
glycated_haemoglobin	12	70995362	71248705	false
glycated_haemoglobin	12	71278901	71705517	false
glycated_haemoglobin	12	95724798	96001391	false
glycated_haemoglobin	12	97604466	97993906	false
glycated_haemoglobin	12	111234712	113149793	false
glycated_haemoglobin	12	115427437	115681307	false
glycated_haemoglobin	12	118269008	118955958	false
glycated_haemoglobin	12	121255541	121505541	false
glycated_haemoglobin	12	122087023	122760807	false
glycated_haemoglobin	12	122899476	123529966	false
glycated_haemoglobin	12	123581869	124037213	false
glycated_haemoglobin	12	133569532	133851895	false
glycated_haemoglobin	13	24748338	25002550	false
glycated_haemoglobin	13	28328210	28682889	false
glycated_haemoglobin	13	28881041	29134673	false
glycated_haemoglobin	13	30820921	31079492	false
glycated_haemoglobin	13	33428627	33893144	false
glycated_haemoglobin	13	41551904	41801904	false
glycated_haemoglobin	13	80552558	80885947	false
glycated_haemoglobin	13	110275499	110550219	false
glycated_haemoglobin	13	113155260	113692674	false
glycated_haemoglobin	13	114313522	115169878	false
glycated_haemoglobin	14	20808615	21064589	false
glycated_haemoglobin	14	23163935	23632110	false
glycated_haemoglobin	14	38624223	38978064	false
glycated_haemoglobin	14	50530307	51332741	false
glycated_haemoglobin	14	64102596	64595137	false
glycated_haemoglobin	14	64982216	65537614	false
glycated_haemoglobin	14	74098967	74371806	false
glycated_haemoglobin	14	89900611	90194965	false
glycated_haemoglobin	14	100456137	101313731	false
glycated_haemoglobin	15	38727386	38998115	false
glycated_haemoglobin	15	41551242	42289999	false
glycated_haemoglobin	15	43124772	43422333	false
glycated_haemoglobin	15	43687596	43978162	false
glycated_haemoglobin	15	52156272	52791187	false
glycated_haemoglobin	15	65570431	66224443	false
glycated_haemoglobin	15	72156424	72406424	false
glycated_haemoglobin	15	72876112	73126112	false
glycated_haemoglobin	15	73180566	73430566	false
glycated_haemoglobin	15	77190432	78032145	false
glycated_haemoglobin	15	83238938	83500257	false
glycated_haemoglobin	15	85978396	86453796	false
glycated_haemoglobin	15	90243067	90575819	false
glycated_haemoglobin	15	90662902	90945063	false
glycated_haemoglobin	16	0	665224	false
glycated_haemoglobin	16	4104342	4366305	false
glycated_haemoglobin	16	11217294	11593218	false
glycated_haemoglobin	16	11777391	12027391	false
glycated_haemoglobin	16	15918174	16409360	false
glycated_haemoglobin	16	18663519	19071323	false
glycated_haemoglobin	16	28193440	29126460	false
glycated_haemoglobin	16	29893720	30242253	false
glycated_haemoglobin	16	30380821	31749073	false
glycated_haemoglobin	16	33487380	33741741	false
glycated_haemoglobin	16	33746575	34010230	false
glycated_haemoglobin	16	53672908	53973561	false
glycated_haemoglobin	16	68310025	68965242	false
glycated_haemoglobin	16	75109872	75426605	false
glycated_haemoglobin	16	81385836	81715945	false
glycated_haemoglobin	16	84433889	84720007	false
glycated_haemoglobin	16	87849629	88099629	false
glycated_haemoglobin	16	88143220	88393220	false
glycated_haemoglobin	16	88442462	90008099	false
glycated_haemoglobin	16	90023721	90273721	false
glycated_haemoglobin	17	1385048	1635048	false
glycated_haemoglobin	17	1832893	2377496	false
glycated_haemoglobin	17	4759186	5049947	false
glycated_haemoglobin	17	7193935	7746528	false
glycated_haemoglobin	17	7971544	8385755	false
glycated_haemoglobin	17	9641448	9919372	false
glycated_haemoglobin	17	16727187	18365855	false
glycated_haemoglobin	17	19824325	20466005	false
glycated_haemoglobin	17	20997322	21404498	false
glycated_haemoglobin	17	26756730	28005128	false
glycated_haemoglobin	17	35922417	36229121	false
glycated_haemoglobin	17	40571915	40924633	false
glycated_haemoglobin	17	42082845	42332845	false
glycated_haemoglobin	17	43849147	44973314	false
glycated_haemoglobin	17	45323108	46058521	false
glycated_haemoglobin	17	46066819	46736008	false
glycated_haemoglobin	17	46923961	47215785	false
glycated_haemoglobin	17	56398082	57649778	false
glycated_haemoglobin	17	57671677	58171246	false
glycated_haemoglobin	17	61481344	62324136	false
glycated_haemoglobin	17	62938412	63190874	false
glycated_haemoglobin	17	65639164	66233610	false
glycated_haemoglobin	17	66258221	66547388	false
glycated_haemoglobin	17	66956278	67374711	false
glycated_haemoglobin	17	67735207	68029189	false
glycated_haemoglobin	17	75677487	76925182	false
glycated_haemoglobin	17	80419855	81195210	false
glycated_haemoglobin	18	96702	346702	false
glycated_haemoglobin	18	43587542	44007697	false
glycated_haemoglobin	18	45425380	45680829	false
glycated_haemoglobin	18	47944491	48194527	false
glycated_haemoglobin	18	52925646	53216037	false
glycated_haemoglobin	18	60756859	61039434	false
glycated_haemoglobin	18	74386671	74830258	false
glycated_haemoglobin	19	670457	1204959	false
glycated_haemoglobin	19	3211804	3605070	false
glycated_haemoglobin	19	4267513	4579000	false
glycated_haemoglobin	19	12657423	13229860	false
glycated_haemoglobin	19	16987415	17559121	false
glycated_haemoglobin	19	18359176	18628093	false
glycated_haemoglobin	19	32318306	32578167	false
glycated_haemoglobin	19	32904646	33295468	false
glycated_haemoglobin	19	39309897	39559897	false
glycated_haemoglobin	19	40823068	41073068	false
glycated_haemoglobin	19	41538711	42171730	false
glycated_haemoglobin	19	45247329	45647289	false
glycated_haemoglobin	19	45976492	46440809	false
glycated_haemoglobin	19	47434074	47748080	false
glycated_haemoglobin	19	51521140	51944011	false
glycated_haemoglobin	19	52005148	52285765	false
glycated_haemoglobin	19	55578094	55828094	false
glycated_haemoglobin	20	1795605	2056582	false
glycated_haemoglobin	20	8477727	8762727	false
glycated_haemoglobin	20	10496173	10746173	false
glycated_haemoglobin	20	30524834	31032330	false
glycated_haemoglobin	20	31232844	31482844	false
glycated_haemoglobin	20	31635550	32822898	false
glycated_haemoglobin	20	33098012	33920623	false
glycated_haemoglobin	20	34420495	34670495	false
glycated_haemoglobin	20	42691845	43137184	false
glycated_haemoglobin	20	44415178	44723670	false
glycated_haemoglobin	20	45425489	45731853	false
glycated_haemoglobin	20	55682006	56154507	false
glycated_haemoglobin	20	57261250	57541731	false
glycated_haemoglobin	20	61139220	61407414	false
glycated_haemoglobin	20	62069713	62596527	false
glycated_haemoglobin	21	34902890	35275947	false
glycated_haemoglobin	21	45572296	46009136	false
glycated_haemoglobin	21	46196226	46447853	false
glycated_haemoglobin	22	19835184	20129311	false
glycated_haemoglobin	22	29915197	31045120	false
glycated_haemoglobin	22	32209739	32720919	false
glycated_haemoglobin	22	36300023	36550023	false
glycated_haemoglobin	22	37240949	37641746	false
glycated_haemoglobin	22	42960610	43285756	false
haematocrit	1	3180452	3457212	false
haematocrit	1	3557070	3816264	false
haematocrit	1	9805927	10608606	false
haematocrit	1	12535488	12799271	false
haematocrit	1	15698061	16500210	false
haematocrit	1	17115551	17537501	false
haematocrit	1	22556367	22836473	false
haematocrit	1	24897314	25179223	false
haematocrit	1	28389027	28700140	false
haematocrit	1	31447571	31757847	false
haematocrit	1	40287178	40552975	false
haematocrit	1	43635070	44251709	false
haematocrit	1	45669426	47016995	false
haematocrit	1	47828054	48278140	false
haematocrit	1	50958362	51208362	false
haematocrit	1	53035410	53569836	false
haematocrit	1	56776412	57097600	false
haematocrit	1	66005098	66284001	false
haematocrit	1	79360929	79610929	false
haematocrit	1	88516063	88766063	false
haematocrit	1	88994492	89488750	false
haematocrit	1	116124211	116374211	false
haematocrit	1	120129545	120397726	false
haematocrit	1	147111656	147437533	false
haematocrit	1	151588484	151908688	false
haematocrit	1	154704845	156157887	false
haematocrit	1	161332022	161813860	false
haematocrit	1	169938272	170188272	false
haematocrit	1	171774255	172487744	false
haematocrit	1	173011302	173261302	false
haematocrit	1	173688197	174008214	false
haematocrit	1	198817452	199137478	false
haematocrit	1	199908769	200182503	false
haematocrit	1	203524735	203792409	false
haematocrit	1	210962197	211334452	false
haematocrit	1	212907907	213204400	false
haematocrit	1	213819496	214421802	false
haematocrit	1	214602654	214876786	false
haematocrit	1	216909049	217159049	false
haematocrit	1	217236922	217677142	false
haematocrit	1	219134633	219589144	false
haematocrit	1	230912165	231900005	false
haematocrit	1	236023642	236273642	false
haematocrit	1	247850436	248100436	false
haematocrit	2	12695382	13104245	false
haematocrit	2	21146707	21396707	false
haematocrit	2	23757347	24491132	false
haematocrit	2	25388316	25713933	false
haematocrit	2	25812165	26194524	false
haematocrit	2	27402333	28454895	false
haematocrit	2	37122642	37372642	false
haematocrit	2	43294493	43572595	false
haematocrit	2	45766708	46738038	false
haematocrit	2	46905363	47163717	false
haematocrit	2	67014780	67264780	false
haematocrit	2	67888748	68138748	false
haematocrit	2	69649182	70008427	false
haematocrit	2	73442719	74100899	false
haematocrit	2	112012625	112766266	false
haematocrit	2	113822847	114197228	false
haematocrit	2	115437804	115687804	false
haematocrit	2	119899176	120149176	false
haematocrit	2	120699615	121061492	false
