phenotype	chrom	start_pos	end_pos	finemapping_region	repeat_unit	white_brit_allele_frequencies	association_p_value	direction_of_association	relation_to_gene	finemapping	susie_CP	finemap_CP	susie_CP_best_guess_genotypes	finemap_CP_pval_thresh_5e-4	finemap_CP_mac_thresh_100	finemap_CP_prior_effect_size_0.05%	finemap_CP_prior_4_signals	finemap_CP_stopping_thresh_1e-4	susie_CP_prior_snps_over_strs	finemap_CP_prior_snps_over_strs	finemap_CP_prior_effect_size_0.0025%	other_ethnicity_association_p_values	other_ethnicity_effect_directions	black_allele_frequencies	south_asian_allele_frequencies	chinese_allele_frequencies	irish_allele_frequencies	white_other_allele_frequencies
gamma_glutamyltransferase	2	219180976	219181010	2_218816916_219364088	A	{28.0: 3.13%, 32.0: 0.08%, 35.0: 0.23%, 36.0: 40.55%, 37.0: 0.33%, 38.0: 55.47%, 39.0: 0.21%}	4.56e-8	-	intron:PNKD:protein_coding	not	0.0	0.0										0.146, 0.411, 0.508, 0.685, 0.0604	NA, NA, NA, NA, NA	{28.0: 4.39%, 32.0: 0.01%, 35.0: 10.14%, 36.0: 21.98%, 37.0: 35.24%, 38.0: 24.55%, 39.0: 3.69%}	{28.0: 0.81%, 32.0: 0.08%, 35.0: 0.19%, 36.0: 35.84%, 37.0: 0.98%, 38.0: 61.71%, 39.0: 0.39%}	{28.0: 0.26%, 32.0: 0.03%, 35.0: 0.20%, 36.0: 38.56%, 37.0: 1.57%, 38.0: 59.26%, 39.0: 0.12%}	{28.0: 2.88%, 32.0: 0.10%, 35.0: 0.18%, 36.0: 41.72%, 37.0: 0.25%, 38.0: 54.62%, 39.0: 0.25%}	{28.0: 3.82%, 32.0: 0.15%, 35.0: 0.39%, 36.0: 40.40%, 37.0: 0.55%, 38.0: 54.45%, 39.0: 0.24%}
glycated_haemoglobin	2	219180976	219181010	2_218841315_219321344	A	{28.0: 3.12%, 32.0: 0.08%, 35.0: 0.23%, 36.0: 40.59%, 37.0: 0.33%, 38.0: 55.43%, 39.0: 0.21%}	3.93e-10	+	intron:PNKD:protein_coding	not	0.0	0.0										0.686, 0.231, 0.463, 0.142, 0.272	NA, NA, NA, NA, NA	{28.0: 4.58%, 32.0: 0.01%, 35.0: 9.72%, 36.0: 22.24%, 37.0: 34.84%, 38.0: 24.85%, 39.0: 3.76%}	{28.0: 0.77%, 32.0: 0.08%, 35.0: 0.19%, 36.0: 35.31%, 37.0: 0.99%, 38.0: 62.25%, 39.0: 0.40%}	{28.0: 0.26%, 32.0: 0.03%, 35.0: 0.24%, 36.0: 38.50%, 37.0: 1.50%, 38.0: 59.36%, 39.0: 0.12%}	{28.0: 2.89%, 32.0: 0.10%, 35.0: 0.18%, 36.0: 41.64%, 37.0: 0.24%, 38.0: 54.70%, 39.0: 0.25%}	{28.0: 3.83%, 32.0: 0.16%, 35.0: 0.38%, 36.0: 40.30%, 37.0: 0.56%, 38.0: 54.54%, 39.0: 0.25%}
red_blood_cell_distribution_width	2	219180976	219181010	2_218816916_219386176	A	{28.0: 3.13%, 32.0: 0.08%, 35.0: 0.23%, 36.0: 40.55%, 37.0: 0.33%, 38.0: 55.46%, 39.0: 0.21%}	2.75e-18	+	intron:PNKD:protein_coding	not	0.0	0.0										0.323, 0.00189, 0.805, 0.134, 0.231	NA, +, NA, NA, NA	{28.0: 4.58%, 32.0: 0.01%, 35.0: 10.04%, 36.0: 22.17%, 37.0: 34.96%, 38.0: 24.55%, 39.0: 3.69%}	{28.0: 0.79%, 32.0: 0.08%, 35.0: 0.19%, 36.0: 35.56%, 37.0: 0.97%, 38.0: 62.01%, 39.0: 0.40%}	{28.0: 0.22%, 32.0: 0.03%, 35.0: 0.24%, 36.0: 38.78%, 37.0: 1.53%, 38.0: 59.08%, 39.0: 0.12%}	{28.0: 2.94%, 32.0: 0.10%, 35.0: 0.19%, 36.0: 41.61%, 37.0: 0.26%, 38.0: 54.65%, 39.0: 0.25%}	{28.0: 3.81%, 32.0: 0.16%, 35.0: 0.37%, 36.0: 40.46%, 37.0: 0.55%, 38.0: 54.39%, 39.0: 0.25%}
alanine_aminotransferase	2	227110026	227110070	2_226741226_227364287	AC	{19.5: 48.50%, 20.5: 16.06%, 21.5: 0.05%, 22.5: 31.00%, 23.5: 4.40%}	7.37e-36	-	intergenic	singly	0.345796804933444	0.868616	0.289820589670023	0.915583	0.83797	0.909006	0.941409	0.868616	0.075122305451763	0.508939	0.801781	0.386, 0.171, 0.163, 0.00111, 0.886	NA, NA, NA, -, NA	{19.5: 59.05%, 20.5: 11.09%, 21.5: 8.03%, 22.5: 13.54%, 23.5: 8.29%}	{19.5: 47.02%, 20.5: 24.41%, 21.5: 0.26%, 22.5: 24.86%, 23.5: 3.45%}	{19.5: 56.80%, 20.5: 35.84%, 21.5: 0.05%, 22.5: 7.26%, 23.5: 0.06%}	{19.5: 47.37%, 20.5: 16.93%, 21.5: 0.03%, 22.5: 31.73%, 23.5: 3.94%}	{19.5: 48.28%, 20.5: 15.47%, 21.5: 0.14%, 22.5: 31.09%, 23.5: 5.02%}
albumin	2	227110026	227110070	2_226741226_227330445	AC	{19.5: 48.50%, 20.5: 16.03%, 21.5: 0.05%, 22.5: 31.01%, 23.5: 4.40%}	6.02e-16	-	intergenic	not	0.0	0.0248781										0.446, 0.337, 0.59, 0.0369, 0.287	NA, NA, NA, -, NA	{19.5: 59.10%, 20.5: 11.07%, 21.5: 8.06%, 22.5: 13.52%, 23.5: 8.25%}	{19.5: 47.11%, 20.5: 24.48%, 21.5: 0.27%, 22.5: 24.65%, 23.5: 3.48%}	{19.5: 56.49%, 20.5: 35.94%, 21.5: 0.05%, 22.5: 7.47%, 23.5: 0.06%}	{19.5: 47.10%, 20.5: 17.01%, 21.5: 0.03%, 22.5: 31.91%, 23.5: 3.95%}	{19.5: 48.47%, 20.5: 15.45%, 21.5: 0.14%, 22.5: 30.88%, 23.5: 5.06%}
apolipoprotein_a	2	227110026	227110070	2_226741226_227353251	AC	{19.5: 48.51%, 20.5: 16.04%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.39%}	8.38e-45	+	intergenic	not	0.0	0.0										0.472, 0.000125, 0.966, 0.0241, 0.000223	NA, +, NA, +, +	{19.5: 59.04%, 20.5: 11.22%, 21.5: 8.04%, 22.5: 13.43%, 23.5: 8.27%}	{19.5: 47.20%, 20.5: 24.41%, 21.5: 0.27%, 22.5: 24.64%, 23.5: 3.49%}	{19.5: 56.73%, 20.5: 35.70%, 21.5: 0.05%, 22.5: 7.46%, 23.5: 0.06%}	{19.5: 47.22%, 20.5: 17.03%, 21.5: 0.03%, 22.5: 31.81%, 23.5: 3.92%}	{19.5: 48.37%, 20.5: 15.48%, 21.5: 0.14%, 22.5: 30.96%, 23.5: 5.05%}
aspartate_aminotransferase	2	227110026	227110070	2_226895653_227323983	AC	{19.5: 48.49%, 20.5: 16.05%, 21.5: 0.05%, 22.5: 31.01%, 23.5: 4.40%}	6.4e-14	-	intergenic	not	0.0085693504211655	0.00826021										0.198, 0.606, 0.656, 0.382, 0.484	NA, NA, NA, NA, NA	{19.5: 59.09%, 20.5: 11.12%, 21.5: 8.03%, 22.5: 13.48%, 23.5: 8.28%}	{19.5: 47.09%, 20.5: 24.33%, 21.5: 0.26%, 22.5: 24.82%, 23.5: 3.50%}	{19.5: 56.90%, 20.5: 35.74%, 21.5: 0.04%, 22.5: 7.27%, 23.5: 0.05%}	{19.5: 47.23%, 20.5: 16.92%, 21.5: 0.03%, 22.5: 31.90%, 23.5: 3.91%}	{19.5: 48.33%, 20.5: 15.46%, 21.5: 0.14%, 22.5: 31.06%, 23.5: 5.01%}
gamma_glutamyltransferase	2	227110026	227110070	2_226772985_227324263	AC	{19.5: 48.49%, 20.5: 16.05%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.40%}	6.49e-22	-	intergenic	not	0.115314035299845	0.303825										0.0625, 0.421, 0.106, 0.363, 0.535	NA, NA, NA, NA, NA	{19.5: 59.02%, 20.5: 11.08%, 21.5: 8.01%, 22.5: 13.53%, 23.5: 8.35%}	{19.5: 47.13%, 20.5: 24.38%, 21.5: 0.25%, 22.5: 24.75%, 23.5: 3.48%}	{19.5: 56.67%, 20.5: 35.93%, 21.5: 0.05%, 22.5: 7.30%, 23.5: 0.06%}	{19.5: 47.07%, 20.5: 17.06%, 21.5: 0.03%, 22.5: 31.91%, 23.5: 3.94%}	{19.5: 48.31%, 20.5: 15.50%, 21.5: 0.14%, 22.5: 31.05%, 23.5: 5.00%}
glycated_haemoglobin	2	227110026	227110070	2_226895653_227324263	AC	{19.5: 48.47%, 20.5: 16.06%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.40%}	8.66e-17	-	intergenic	not	0.0	0.0										0.942, 0.356, 0.602, 0.375, 0.0594	NA, NA, NA, NA, NA	{19.5: 59.09%, 20.5: 11.10%, 21.5: 7.96%, 22.5: 13.67%, 23.5: 8.18%}	{19.5: 47.22%, 20.5: 24.25%, 21.5: 0.25%, 22.5: 24.80%, 23.5: 3.48%}	{19.5: 56.17%, 20.5: 35.98%, 21.5: 0.05%, 22.5: 7.74%, 23.5: 0.06%}	{19.5: 47.21%, 20.5: 16.90%, 21.5: 0.03%, 22.5: 31.93%, 23.5: 3.93%}	{19.5: 48.22%, 20.5: 15.55%, 21.5: 0.14%, 22.5: 31.08%, 23.5: 5.01%}
haemoglobin_concentration	2	227110026	227110070	2_226985021_227297396	AC	{19.5: 48.50%, 20.5: 16.06%, 21.5: 0.05%, 22.5: 30.99%, 23.5: 4.40%}	3.74e-8	-	intergenic	not	0.0	0.080389										0.777, 0.926, 0.179, 0.888, 0.279	NA, NA, NA, NA, NA	{19.5: 59.11%, 20.5: 11.09%, 21.5: 7.99%, 22.5: 13.42%, 23.5: 8.39%}	{19.5: 47.22%, 20.5: 24.38%, 21.5: 0.24%, 22.5: 24.68%, 23.5: 3.48%}	{19.5: 56.24%, 20.5: 36.25%, 21.5: 0.05%, 22.5: 7.40%, 23.5: 0.06%}	{19.5: 47.16%, 20.5: 16.97%, 21.5: 0.03%, 22.5: 31.88%, 23.5: 3.96%}	{19.5: 48.27%, 20.5: 15.52%, 21.5: 0.14%, 22.5: 31.06%, 23.5: 5.00%}
hdl_cholesterol	2	227110026	227110070	2_226715831_227504213	AC	{19.5: 48.51%, 20.5: 16.02%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.40%}	2.38e-68	+	intergenic	not	0.0	0.0										0.601, 6.39e-6, 0.243, 0.0141, 8.98e-6	NA, +, NA, +, +	{19.5: 58.88%, 20.5: 11.30%, 21.5: 8.05%, 22.5: 13.43%, 23.5: 8.33%}	{19.5: 47.19%, 20.5: 24.38%, 21.5: 0.27%, 22.5: 24.71%, 23.5: 3.46%}	{19.5: 56.56%, 20.5: 36.00%, 21.5: 0.05%, 22.5: 7.34%, 23.5: 0.06%}	{19.5: 47.19%, 20.5: 16.96%, 21.5: 0.03%, 22.5: 31.91%, 23.5: 3.90%}	{19.5: 48.44%, 20.5: 15.44%, 21.5: 0.14%, 22.5: 30.91%, 23.5: 5.06%}
mean_sphered_cell_volume	2	227110026	227110070	2_226788298_227421995	AC	{19.5: 48.50%, 20.5: 16.02%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.40%}	2.37e-13	+	intergenic	not	0.0175021856954275	0.035305										0.251, 0.216, 0.488, 0.143, 0.0431	NA, NA, NA, NA, +	{19.5: 59.22%, 20.5: 11.00%, 21.5: 7.98%, 22.5: 13.37%, 23.5: 8.42%}	{19.5: 47.22%, 20.5: 24.23%, 21.5: 0.24%, 22.5: 24.87%, 23.5: 3.44%}	{19.5: 56.18%, 20.5: 36.36%, 21.5: 0.05%, 22.5: 7.36%, 23.5: 0.06%}	{19.5: 47.10%, 20.5: 16.97%, 21.5: 0.03%, 22.5: 31.94%, 23.5: 3.97%}	{19.5: 48.28%, 20.5: 15.56%, 21.5: 0.15%, 22.5: 31.02%, 23.5: 4.99%}
red_blood_cell_count	2	227110026	227110070	2_226901531_227306683	AC	{19.5: 48.49%, 20.5: 16.05%, 21.5: 0.05%, 22.5: 31.00%, 23.5: 4.41%}	8.87e-11	-	intergenic	not	0.0	0.154913										0.358, 0.13, 0.462, 0.262, 0.154	NA, NA, NA, NA, NA	{19.5: 59.28%, 20.5: 11.00%, 21.5: 8.01%, 22.5: 13.36%, 23.5: 8.33%}	{19.5: 47.16%, 20.5: 24.28%, 21.5: 0.24%, 22.5: 24.81%, 23.5: 3.51%}	{19.5: 56.14%, 20.5: 36.32%, 21.5: 0.05%, 22.5: 7.44%, 23.5: 0.06%}	{19.5: 47.22%, 20.5: 16.91%, 21.5: 0.03%, 22.5: 31.88%, 23.5: 3.95%}	{19.5: 48.24%, 20.5: 15.51%, 21.5: 0.14%, 22.5: 31.10%, 23.5: 5.01%}
shbg	2	227110026	227110070	2_226741226_227324263	AC	{19.5: 48.49%, 20.5: 16.04%, 21.5: 0.05%, 22.5: 31.03%, 23.5: 4.40%}	1.06e-26	+	intergenic	not	0.0	0.0										0.431, 0.0984, 0.169, 0.182, 0.00408	NA, NA, NA, NA, +	{19.5: 59.02%, 20.5: 11.21%, 21.5: 7.97%, 22.5: 13.55%, 23.5: 8.25%}	{19.5: 47.20%, 20.5: 24.36%, 21.5: 0.26%, 22.5: 24.70%, 23.5: 3.48%}	{19.5: 56.31%, 20.5: 36.12%, 21.5: 0.05%, 22.5: 7.47%, 23.5: 0.06%}	{19.5: 47.22%, 20.5: 16.96%, 21.5: 0.03%, 22.5: 31.84%, 23.5: 3.94%}	{19.5: 48.43%, 20.5: 15.47%, 21.5: 0.14%, 22.5: 30.91%, 23.5: 5.04%}
total_protein	2	227110026	227110070	2_226895653_227323983	AC	{19.5: 48.49%, 20.5: 16.05%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.39%}	6.05e-13	-	intergenic	not	0.0	0.0446412										0.05, 0.748, 0.0719, 0.52, 0.901	-, NA, NA, NA, NA	{19.5: 59.07%, 20.5: 11.08%, 21.5: 8.06%, 22.5: 13.51%, 23.5: 8.28%}	{19.5: 47.06%, 20.5: 24.55%, 21.5: 0.26%, 22.5: 24.66%, 23.5: 3.47%}	{19.5: 56.67%, 20.5: 35.84%, 21.5: 0.05%, 22.5: 7.39%, 23.5: 0.06%}	{19.5: 47.30%, 20.5: 16.96%, 21.5: 0.03%, 22.5: 31.77%, 23.5: 3.94%}	{19.5: 48.43%, 20.5: 15.44%, 21.5: 0.14%, 22.5: 30.94%, 23.5: 5.05%}
triglycerides	2	227110026	227110070	2_226688783_227501505	AC	{19.5: 48.48%, 20.5: 16.04%, 21.5: 0.05%, 22.5: 31.04%, 23.5: 4.40%}	1.8699999999999997e-55	-	intergenic	not	0.0	0.0										0.66, 0.035, 0.0612, 0.125, 0.0183	NA, -, NA, NA, -	{19.5: 58.98%, 20.5: 11.17%, 21.5: 7.99%, 22.5: 13.54%, 23.5: 8.32%}	{19.5: 47.10%, 20.5: 24.29%, 21.5: 0.26%, 22.5: 24.84%, 23.5: 3.51%}	{19.5: 56.87%, 20.5: 35.83%, 21.5: 0.05%, 22.5: 7.19%, 23.5: 0.05%}	{19.5: 47.21%, 20.5: 17.02%, 21.5: 0.03%, 22.5: 31.80%, 23.5: 3.94%}	{19.5: 48.30%, 20.5: 15.48%, 21.5: 0.14%, 22.5: 31.08%, 23.5: 5.01%}
urate	2	227110026	227110070	2_226958411_227306683	AC	{19.5: 48.48%, 20.5: 16.06%, 21.5: 0.05%, 22.5: 31.02%, 23.5: 4.40%}	3.67e-8	-	intergenic	not	0.0	0.0										0.723, 0.29, 0.553, 0.948, 0.118	NA, NA, NA, NA, NA	{19.5: 58.95%, 20.5: 11.11%, 21.5: 8.02%, 22.5: 13.59%, 23.5: 8.33%}	{19.5: 47.15%, 20.5: 24.38%, 21.5: 0.25%, 22.5: 24.72%, 23.5: 3.50%}	{19.5: 56.83%, 20.5: 35.84%, 21.5: 0.04%, 22.5: 7.23%, 23.5: 0.06%}	{19.5: 47.17%, 20.5: 17.00%, 21.5: 0.03%, 22.5: 31.86%, 23.5: 3.94%}	{19.5: 48.29%, 20.5: 15.48%, 21.5: 0.15%, 22.5: 31.07%, 23.5: 5.02%}
alkaline_phosphatase	2	234244222	234244244	2_234018048_234426980	AATG	{5.75: 50.98%, 6.75: 48.99%, 7.75: 0.03%}	5.32e-9	+	intron:SAG:protein_coding	not	0.0	0.0073421										0.367, 0.0344, 0.301, 0.889, 0.186	NA, +, NA, NA, NA	{5.75: 68.58%, 6.75: 26.39%, 7.75: 5.03%}	{5.75: 51.00%, 6.75: 48.36%, 7.75: 0.65%}	{5.75: 59.73%, 6.75: 40.07%, 7.75: 0.20%}	{5.75: 52.06%, 6.75: 47.91%, 7.75: 0.03%}	{5.75: 51.65%, 6.75: 48.28%, 7.75: 0.07%}
calcium	2	234244222	234244244	2_234017077_234687491	AATG	{5.75: 50.97%, 6.75: 49.00%, 7.75: 0.03%}	3.2099999999999997e-24	+	intron:SAG:protein_coding	not	0.0	0.0										0.324, 0.356, 0.245, 0.0018, 0.00104	NA, NA, NA, +, +	{5.75: 68.34%, 6.75: 26.59%, 7.75: 5.07%}	{5.75: 50.95%, 6.75: 48.41%, 7.75: 0.64%}	{5.75: 59.60%, 6.75: 40.19%, 7.75: 0.21%}	{5.75: 52.02%, 6.75: 47.95%, 7.75: 0.03%}	{5.75: 51.58%, 6.75: 48.35%, 7.75: 0.07%}
lymphocyte_count	2	234244222	234244244	2_234019113_234599600	AATG	{5.75: 50.94%, 6.75: 49.02%, 7.75: 0.03%}	7.15e-14	-	intron:SAG:protein_coding	singly	0.794269368440002	0.921319	0.860405748050206	0.981738	0.890421	0.950285	0.964274	0.921319	0.439373964197754	0.707157	0.944386	0.0338, 0.781, 0.484, 0.271, 0.314	-, NA, NA, NA, NA	{5.75: 68.54%, 6.75: 26.38%, 7.75: 5.08%}	{5.75: 51.11%, 6.75: 48.22%, 7.75: 0.67%}	{5.75: 59.55%, 6.75: 40.22%, 7.75: 0.23%}	{5.75: 52.09%, 6.75: 47.88%, 7.75: 0.03%}	{5.75: 51.49%, 6.75: 48.44%, 7.75: 0.07%}
phosphate	2	234244222	234244244	2_234018048_234621945	AATG	{5.75: 50.95%, 6.75: 49.01%, 7.75: 0.03%}	9.49e-21	-	intron:SAG:protein_coding	not	0.0	0.0										0.967, 0.02, 0.69, 0.562, 0.541	NA, -, NA, NA, NA	{5.75: 68.47%, 6.75: 26.43%, 7.75: 5.10%}	{5.75: 51.07%, 6.75: 48.30%, 7.75: 0.63%}	{5.75: 59.61%, 6.75: 40.18%, 7.75: 0.21%}	{5.75: 52.17%, 6.75: 47.80%, 7.75: 0.03%}	{5.75: 51.56%, 6.75: 48.37%, 7.75: 0.07%}
total_bilirubin	2	234244222	234244244	2_231728990_235919643	AATG	{5.75: 50.97%, 6.75: 48.99%, 7.75: 0.03%}	3.4e-234	-	intron:SAG:protein_coding	not	0.0	0.0										8.3e-8, 0.689, 0.23, 1.04e-8, 4.78e-12	-, NA, NA, -, -	{5.75: 68.59%, 6.75: 26.35%, 7.75: 5.06%}	{5.75: 51.08%, 6.75: 48.28%, 7.75: 0.65%}	{5.75: 59.71%, 6.75: 40.09%, 7.75: 0.20%}	{5.75: 52.07%, 6.75: 47.91%, 7.75: 0.03%}	{5.75: 51.64%, 6.75: 48.29%, 7.75: 0.07%}
albumin	2	242425703	242425724	2_242026791_242568983	A	{21.0: 0.26%, 22.0: 72.21%, 23.0: 27.01%, 24.0: 0.53%}	2.59e-8	+	intron:FARP2:protein_coding	not	0.0	0.0										0.818, 0.877, 0.274, 0.173, 0.342	NA, NA, NA, NA, NA	{21.0: 2.16%, 22.0: 49.09%, 23.0: 47.25%, 24.0: 1.49%}	{21.0: 0.16%, 22.0: 76.66%, 23.0: 19.32%, 24.0: 3.86%}	{21.0: 0.01%, 22.0: 78.92%, 23.0: 18.63%, 24.0: 2.44%}	{21.0: 0.28%, 22.0: 74.27%, 23.0: 24.88%, 24.0: 0.57%}	{21.0: 0.32%, 22.0: 69.81%, 23.0: 29.13%, 24.0: 0.74%}
albumin	3	12326263	12326304	3_11902240_12600557	AAAT	{9.5: 33.27%, 10.5: 33.45%, 10.75: 0.39%, 11.5: 32.89%}	3.4e-11	+	intergenic	not	0.0	0.0										0.238, 0.0259, 0.391, 0.129, 0.015	NA, +, NA, NA, +	{9.5: 23.02%, 10.5: 63.63%, 10.75: 0.07%, 11.5: 13.28%}	{9.5: 29.18%, 10.5: 55.26%, 10.75: 0.46%, 11.5: 15.10%}	{9.5: 54.30%, 10.5: 42.28%, 10.75: 0.04%, 11.5: 3.38%}	{9.5: 31.25%, 10.5: 34.03%, 10.75: 0.57%, 11.5: 34.15%}	{9.5: 32.74%, 10.5: 33.06%, 10.75: 0.30%, 11.5: 33.90%}
alkaline_phosphatase	3	12326263	12326304	3_11915065_12764802	AAAT	{9.5: 33.29%, 10.5: 33.44%, 10.75: 0.38%, 11.5: 32.88%}	1.04e-8	-	intergenic	not	0.0	0.0										0.148, 0.345, 0.0945, 0.891, 0.439	NA, NA, NA, NA, NA	{9.5: 23.13%, 10.5: 63.36%, 10.75: 0.06%, 11.5: 13.46%}	{9.5: 29.09%, 10.5: 55.32%, 10.75: 0.47%, 11.5: 15.13%}	{9.5: 54.27%, 10.5: 42.47%, 10.75: 0.04%, 11.5: 3.23%}	{9.5: 31.46%, 10.5: 33.86%, 10.75: 0.56%, 11.5: 34.12%}	{9.5: 32.78%, 10.5: 33.04%, 10.75: 0.30%, 11.5: 33.88%}
cholesterol	3	12326263	12326304	3_11915065_12917778	AAAT	{9.5: 33.31%, 10.5: 33.42%, 10.75: 0.38%, 11.5: 32.88%}	1.09e-11	-	intergenic	not	0.0	0.0										0.578, 0.974, 0.0753, 0.377, 0.668	NA, NA, NA, NA, NA	{9.5: 23.04%, 10.5: 63.53%, 10.75: 0.06%, 11.5: 13.37%}	{9.5: 29.02%, 10.5: 55.21%, 10.75: 0.45%, 11.5: 15.32%}	{9.5: 54.44%, 10.5: 42.30%, 10.75: 0.04%, 11.5: 3.22%}	{9.5: 31.40%, 10.5: 33.91%, 10.75: 0.56%, 11.5: 34.12%}	{9.5: 32.79%, 10.5: 33.02%, 10.75: 0.30%, 11.5: 33.89%}
eosinophil_count	3	12326263	12326304	3_11901479_12614012	AAAT	{9.5: 33.30%, 10.5: 33.45%, 10.75: 0.38%, 11.5: 32.87%}	7.86e-35	-	intergenic	not	0.0	0.0383042										0.239, 0.166, 0.427, 0.0797, 0.00738	NA, NA, NA, NA, -	{9.5: 23.04%, 10.5: 63.73%, 10.75: 0.06%, 11.5: 13.17%}	{9.5: 29.21%, 10.5: 55.22%, 10.75: 0.46%, 11.5: 15.11%}	{9.5: 54.21%, 10.5: 42.59%, 10.75: 0.04%, 11.5: 3.16%}	{9.5: 31.35%, 10.5: 33.92%, 10.75: 0.56%, 11.5: 34.16%}	{9.5: 32.75%, 10.5: 33.07%, 10.75: 0.31%, 11.5: 33.87%}
eosinophil_percent	3	12326263	12326304	3_11901479_12592044	AAAT	{9.5: 33.30%, 10.5: 33.44%, 10.75: 0.38%, 11.5: 32.88%}	1.0300000000000001e-27	-	intergenic	not	0.0	0.0										0.509, 0.198, 0.297, 0.0152, 0.0108	NA, NA, NA, -, -	{9.5: 23.07%, 10.5: 63.63%, 10.75: 0.06%, 11.5: 13.24%}	{9.5: 29.37%, 10.5: 55.09%, 10.75: 0.45%, 11.5: 15.09%}	{9.5: 54.13%, 10.5: 42.60%, 10.75: 0.04%, 11.5: 3.23%}	{9.5: 31.49%, 10.5: 33.85%, 10.75: 0.58%, 11.5: 34.09%}	{9.5: 32.79%, 10.5: 33.05%, 10.75: 0.31%, 11.5: 33.86%}
glycated_haemoglobin	3	12326263	12326304	3_11901709_12981856	AAAT	{9.5: 33.28%, 10.5: 33.46%, 10.75: 0.38%, 11.5: 32.87%}	1.47e-23	-	intergenic	not	0.0	0.0										0.347, 0.676, 0.514, 0.0923, 0.419	NA, NA, NA, NA, NA	{9.5: 23.17%, 10.5: 63.54%, 10.75: 0.07%, 11.5: 13.22%}	{9.5: 29.13%, 10.5: 55.02%, 10.75: 0.46%, 11.5: 15.40%}	{9.5: 53.85%, 10.5: 42.99%, 10.75: 0.04%, 11.5: 3.13%}	{9.5: 31.38%, 10.5: 33.83%, 10.75: 0.57%, 11.5: 34.22%}	{9.5: 32.79%, 10.5: 32.90%, 10.75: 0.29%, 11.5: 34.02%}
ldl_cholesterol_direct	3	12326263	12326304	3_12048015_12823498	AAAT	{9.5: 33.28%, 10.5: 33.45%, 10.75: 0.38%, 11.5: 32.89%}	5.68e-9	-	intergenic	not	0.0	0.0										0.324, 0.888, 0.0164, 0.215, 0.823	NA, NA, -, NA, NA	{9.5: 23.08%, 10.5: 63.48%, 10.75: 0.06%, 11.5: 13.39%}	{9.5: 29.03%, 10.5: 55.33%, 10.75: 0.46%, 11.5: 15.18%}	{9.5: 54.24%, 10.5: 42.50%, 10.75: 0.04%, 11.5: 3.22%}	{9.5: 31.35%, 10.5: 33.82%, 10.75: 0.57%, 11.5: 34.25%}	{9.5: 32.77%, 10.5: 33.00%, 10.75: 0.30%, 11.5: 33.93%}
lymphocyte_count	3	12326263	12326304	3_11917835_12598045	AAAT	{9.5: 33.31%, 10.5: 33.43%, 10.75: 0.38%, 11.5: 32.87%}	2.59e-10	-	intergenic	not	0.0	0.0										0.43, 0.252, 0.987, 0.379, 0.783	NA, NA, NA, NA, NA	{9.5: 23.13%, 10.5: 63.58%, 10.75: 0.06%, 11.5: 13.24%}	{9.5: 29.31%, 10.5: 55.13%, 10.75: 0.46%, 11.5: 15.10%}	{9.5: 54.14%, 10.5: 42.62%, 10.75: 0.04%, 11.5: 3.19%}	{9.5: 31.38%, 10.5: 33.86%, 10.75: 0.57%, 11.5: 34.19%}	{9.5: 32.75%, 10.5: 33.04%, 10.75: 0.31%, 11.5: 33.90%}
mean_corpuscular_haemoglobin_concentration	3	12326263	12326304	3_12110723_12526168	AAAT	{9.5: 33.31%, 10.5: 33.45%, 10.75: 0.38%, 11.5: 32.86%}	3.97e-8	+	intergenic	not	0.0	0.0										0.234, 0.626, 0.243, 0.122, 0.12	NA, NA, NA, NA, NA	{9.5: 23.11%, 10.5: 63.56%, 10.75: 0.06%, 11.5: 13.27%}	{9.5: 29.37%, 10.5: 55.07%, 10.75: 0.46%, 11.5: 15.10%}	{9.5: 54.21%, 10.5: 42.60%, 10.75: 0.04%, 11.5: 3.15%}	{9.5: 31.43%, 10.5: 33.83%, 10.75: 0.58%, 11.5: 34.16%}	{9.5: 32.76%, 10.5: 33.04%, 10.75: 0.31%, 11.5: 33.88%}
mean_corpuscular_volume	3	12326263	12326304	3_12001498_12576117	AAAT	{9.5: 33.28%, 10.5: 33.48%, 10.75: 0.38%, 11.5: 32.85%}	9.66e-11	-	intergenic	not	0.0	0.0										0.576, 0.0356, 0.477, 0.347, 0.178	NA, -, NA, NA, NA	{9.5: 23.02%, 10.5: 63.75%, 10.75: 0.06%, 11.5: 13.17%}	{9.5: 29.31%, 10.5: 55.07%, 10.75: 0.46%, 11.5: 15.16%}	{9.5: 54.25%, 10.5: 42.55%, 10.75: 0.04%, 11.5: 3.16%}	{9.5: 31.37%, 10.5: 33.91%, 10.75: 0.57%, 11.5: 34.15%}	{9.5: 32.77%, 10.5: 33.03%, 10.75: 0.31%, 11.5: 33.90%}
